uid,domainID,siteID,namedLocation,collectDate,sortDate,sampleID,sampleCode,mixedZooVialID,mixedZooVialCode,testProtocolVersion,subsampleType,zooVolumePerBottle,zooSubsampleVolume,notSubsampled,qcEnumerationDifference,qcTaxonomicDifference,laboratoryName,sortedBy,benchRemarks,dataQF,publicationDate,release
297f4d7e-18d3-43b6-b105-02035b46debb,D03,SUGG,SUGG.AOS.buoy.c0,2022-02-14T16:41Z,2022-08-10,SUGG.20220214.SCHINDLER.1,A00000173205,BA22NEOZ05003,,RHITHRON_Zooplankton_Identification_Revision1,none,528,5,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231229T042808Z,PROVISIONAL
fae730e9-951e-4556-b74c-0a420f783754,D03,SUGG,SUGG.AOS.littoral2,2022-02-14T16:41Z,2022-08-09,SUGG.20220214.SCHINDLER.3,A00000173174,BA22NEOZ05001,,RHITHRON_Zooplankton_Identification_Revision1,none,525,10,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231229T042808Z,PROVISIONAL
8e2ed4ff-1171-44cd-9ec8-eb3801ff6a73,D05,CRAM,CRAM.AOS.littoral1,2015-05-13T17:00Z,,CRAM.20150513.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,250,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T233946Z,RELEASE-2024
97d2e050-3600-478f-81ee-617cde3d8453,D05,CRAM,CRAM.AOS.littoral1,2015-05-13T17:00Z,,CRAM.20150513.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,fine,30,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T233946Z,RELEASE-2024
31dadd05-fa90-43cc-b0d6-b67d7946ff60,D05,CRAM,CRAM.AOS.littoral2,2015-05-13T17:00Z,,CRAM.20150513.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,250,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T233946Z,RELEASE-2024
84772063-9785-44c7-bbb4-6f89969cd03c,D05,CRAM,CRAM.AOS.littoral2,2015-05-13T17:00Z,,CRAM.20150513.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,fine,40,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T233946Z,RELEASE-2024
a2fed452-282a-4726-862c-49fa45d73224,D05,CRAM,CRAM.AOS.buoy.c0,2015-07-13T17:00Z,,CRAM.20150713.TOWNET.3,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,31.3,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T234941Z,RELEASE-2024
5cfd4ce1-4c7a-42aa-ad90-a2e7e8aff271,D05,CRAM,CRAM.AOS.littoral1,2015-07-13T17:00Z,,CRAM.20150713.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,coarse,150,150,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T234941Z,RELEASE-2024
e4a9d02a-6028-485a-9503-e7a0aab0821b,D05,CRAM,CRAM.AOS.littoral1,2015-07-13T17:00Z,,CRAM.20150713.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,fine,150,9,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T234941Z,RELEASE-2024
d2223443-78b9-45b4-8a49-d2cbc32b12f2,D05,CRAM,CRAM.AOS.buoy.c0,2015-07-13T17:00Z,,CRAM.20150713.TOWNET.3,,,,GEI_Zooplankton_Identification_Revision5,fine,250,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T234941Z,RELEASE-2024
9cd647a1-656b-4308-8935-6e67cba8b74f,D05,CRAM,CRAM.AOS.littoral2,2015-07-13T17:00Z,,CRAM.20150713.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,fine,150,4,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T234941Z,RELEASE-2024
eb369138-e16f-450f-8b57-205f83a8bcd7,D05,CRAM,CRAM.AOS.littoral2,2015-07-13T17:00Z,,CRAM.20150713.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,coarse,150,150,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T234941Z,RELEASE-2024
e9d59f6e-ae4f-4db1-bd2e-58da1a7c6f82,D05,CRAM,CRAM.AOS.littoral2,2015-09-14T17:00Z,,CRAM.20150914.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,fine,35,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T000313Z,RELEASE-2024
5f549bf1-626e-456e-bc28-f7e703272bcf,D05,CRAM,CRAM.AOS.buoy.c0,2015-09-14T17:00Z,,CRAM.20150914.TOWNET.3,,,,GEI_Zooplankton_Identification_Revision5,coarse,850,53,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T000313Z,RELEASE-2024
0846eb85-04d9-4db7-ab06-65f503cec94c,D05,CRAM,CRAM.AOS.littoral1,2015-09-14T17:00Z,,CRAM.20150914.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,coarse,80,80,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T000313Z,RELEASE-2024
940ac9ae-7565-4c97-802d-09c4cbe3fdea,D05,CRAM,CRAM.AOS.buoy.c0,2015-09-14T17:00Z,,CRAM.20150914.TOWNET.3,,,,GEI_Zooplankton_Identification_Revision5,fine,850,4,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T000313Z,RELEASE-2024
6148e320-b69f-41cf-8914-2968e6672842,D05,CRAM,CRAM.AOS.littoral1,2015-09-14T17:00Z,,CRAM.20150914.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,fine,30,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T000313Z,RELEASE-2024
2dc94429-65fa-4813-9cbe-cb09ad914bdc,D05,CRAM,CRAM.AOS.littoral2,2015-09-14T17:00Z,,CRAM.20150914.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,coarse,100,100,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T000313Z,RELEASE-2024
384f55b0-ddda-4364-911e-31c709c4b08e,D05,CRAM,CRAM.AOS.buoy.c0,2016-04-29T17:00Z,,CRAM.20160429.TOWNET.3,,,,GEI_Zooplankton_Identification_Revision5,coarse,1000,31.3,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T015923Z,RELEASE-2024
53cba099-d9e0-4e21-bdc3-248b04a06635,D05,CRAM,CRAM.AOS.littoral2,2016-04-29T17:00Z,,CRAM.20160429.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,coarse,150,150,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T015923Z,RELEASE-2024
3f462a6d-d467-43a0-9648-e58214ccecd2,D05,CRAM,CRAM.AOS.buoy.c0,2016-04-29T17:00Z,,CRAM.20160429.TOWNET.3,,,,GEI_Zooplankton_Identification_Revision5,fine,1000,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T015923Z,RELEASE-2024
5ed7308b-33b8-486f-ac6e-c1862e83c932,D05,CRAM,CRAM.AOS.littoral2,2016-04-29T17:00Z,,CRAM.20160429.SCHINDLERPATALAS.1,,,,GEI_Zooplankton_Identification_Revision5,fine,10,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T015923Z,RELEASE-2024
0dbc93b2-4369-4f28-9686-3cfdada0071c,D05,CRAM,CRAM.AOS.littoral1,2016-04-29T17:00Z,,CRAM.20160429.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,coarse,150,150,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T015923Z,RELEASE-2024
451b8ecf-18cb-4d0c-ae6e-454bbf6b5f87,D05,CRAM,CRAM.AOS.littoral1,2016-04-29T17:00Z,,CRAM.20160429.SCHINDLERPATALAS.2,,,,GEI_Zooplankton_Identification_Revision5,fine,25,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231227T015923Z,RELEASE-2024
f2893936-a181-46da-9ce3-bc4d11239829,D05,CRAM,CRAM.AOS.buoy.c0,2016-07-13T17:00Z,,CRAM.20160713.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,,,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,Percent Subbed measured by weight not volume; subsamplePercent = 0.39,,20231227T011210Z,RELEASE-2024
b61a5064-ac9d-4eeb-915b-bc8a131f69d0,D05,CRAM,CRAM.AOS.littoral1,2016-07-13T17:00Z,,CRAM.20160713.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,350,52.5,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 15,,20231227T011210Z,RELEASE-2024
9961cac7-ebf5-45cc-9182-eff5abf03c9a,D05,CRAM,CRAM.AOS.littoral2,2016-07-13T17:00Z,,CRAM.20160713.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,110,6.9,N,0.5,5.9,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 6.25,,20231227T011210Z,RELEASE-2024
8f3974a0-751a-4162-8004-5a038e7fbd19,D05,CRAM,CRAM.AOS.buoy.c0,2016-07-13T17:00Z,,CRAM.20160713.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,2030,7.9,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 0.39,,20231227T011210Z,RELEASE-2024
fafc16e6-3a75-4f65-8cbf-b8acdc215700,D05,CRAM,CRAM.AOS.littoral2,2016-09-19T17:00Z,,CRAM.20160919.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,350,87.5,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 25,,20231227T013301Z,RELEASE-2024
b9c30232-d5b6-4252-a84a-2f266f2df3f2,D05,CRAM,CRAM.AOS.buoy.c0,2016-09-19T17:00Z,,CRAM.20160919.TOWNET.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,530,3,N,0.2,9.1,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 0.56,,20231227T013301Z,RELEASE-2024
9363e2fb-477b-4489-a782-d2967112d8ca,D05,CRAM,CRAM.AOS.littoral2,2016-09-19T17:00Z,,CRAM.20160919.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,310,77.5,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 25,,20231227T013301Z,RELEASE-2024
3f761ff7-8d8f-4d95-af01-6675b9162717,D05,CRAM,CRAM.AOS.littoral1,2016-09-19T17:00Z,,CRAM.20160919.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,310,15.5,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 5,,20231227T013301Z,RELEASE-2024
44b733db-af61-416a-a048-247986e6522d,D05,CRAM,CRAM.AOS.buoy.c0,2016-09-19T17:00Z,,CRAM.20160919.TOWNET.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,,,N,0.2,9.1,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,Percent Subbed measured by weight not volume; subsamplePercent = 0.56,,20231227T013301Z,RELEASE-2024
f4a54602-695d-445c-b2f2-68c1f46c0560,D05,CRAM,CRAM.AOS.buoy.c0,2017-05-03T15:01Z,,CRAM.20170503.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,273.4,2.6,N,,,EcoAnalysts Inc.,rY5AQckTBepJ+q+fqsoqVQ==,,,20231227T074601Z,RELEASE-2024
e283feb5-b392-48a6-8180-b91bf1406ba6,D05,CRAM,CRAM.AOS.littoral2,2017-05-03T15:01Z,,CRAM.20170503.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,23.9,4.1,N,,,EcoAnalysts Inc.,rY5AQckTBepJ+q+fqsoqVQ==,,,20231227T074601Z,RELEASE-2024
3902f6eb-c659-45e9-8b8a-495021bea4b3,D05,CRAM,CRAM.AOS.littoral1,2017-05-03T15:01Z,,CRAM.20170503.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,18.7,3.1,N,,,EcoAnalysts Inc.,rY5AQckTBepJ+q+fqsoqVQ==,,,20231227T074601Z,RELEASE-2024
b2c2f5dc-836f-4733-8247-5dc50107a170,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-17T14:38Z,,CRAM.20170717.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,800,0.5,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T035944Z,RELEASE-2024
7191eb19-9c89-4c1d-8375-e7c031e5d764,D05,CRAM,CRAM.AOS.littoral2,2017-07-17T14:38Z,,CRAM.20170717.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,450,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T035944Z,RELEASE-2024
55633f3e-4d42-44cc-95ea-8a9c752f61f7,D05,CRAM,CRAM.AOS.littoral1,2017-07-17T14:38Z,,CRAM.20170717.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,430,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T035944Z,RELEASE-2024
3878783c-ab59-47c3-bfd4-2b075138bd74,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,,CRAM.20170914.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,410,1,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T040710Z,RELEASE-2024
04d1ed0b-3429-4896-9d7f-216d6ad8d8ec,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,,CRAM.20170914.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,530,1,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T040710Z,RELEASE-2024
d74f528c-7872-4097-a997-c1f768f1f83b,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,,CRAM.20170914.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,230,4,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T040710Z,RELEASE-2024
f8df0cfa-700d-4215-89d3-2254b0c8cb16,D05,CRAM,CRAM.AOS.littoral1,2018-05-10T16:01Z,,CRAM.20180510.SCHINDLER.2,A00000007844,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,500,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T172152Z,RELEASE-2024
bcbbf39d-4b99-4254-81bd-25e7562b1ded,D05,CRAM,CRAM.AOS.littoral2,2018-05-10T16:01Z,,CRAM.20180510.SCHINDLER.3,A00000007848,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,220,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T172152Z,RELEASE-2024
9d9743e7-6d04-4d75-ae89-0d9838c9c7fd,D05,CRAM,CRAM.AOS.buoy.c0,2018-05-10T16:01Z,,CRAM.20180510.TOWNET.1,A00000007846,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,480,1,,0.8,6.2,EcoAnalysts Inc.,1BO6muxQWqs=,,,20231228T172152Z,RELEASE-2024
f8842612-39a2-4347-9d42-bee7467dfe14,D05,CRAM,CRAM.AOS.buoy.c0,2018-07-16T14:30Z,,CRAM.20180716.TOWNET.1,A00000007615,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,800,1,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T185330Z,RELEASE-2024
01077fc1-e9c0-4016-89f5-3f2ee2446be2,D05,CRAM,CRAM.AOS.littoral2,2018-07-16T14:30Z,,CRAM.20180716.SCHINDLER.3,A00000007611,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,640,7,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T185330Z,RELEASE-2024
61887a59-ddd5-4d48-a02c-0739258d7b1c,D05,CRAM,CRAM.AOS.littoral1,2018-07-16T14:30Z,,CRAM.20180716.SCHINDLER.2,A00000007613,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,550,5,N,9.2,18.5,EcoAnalysts Inc.,1BO6muxQWqs=,,,20231228T185330Z,RELEASE-2024
624d545b-4d1f-43fe-90c9-ff21e41d74dc,D05,CRAM,CRAM.AOS.littoral1,2018-10-02T14:52Z,,CRAM.20181002.SCHINDLER.2,A00000007353,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,410,3,N,6.1,12,EcoAnalysts Inc.,1BO6muxQWqs=,,,20231228T174401Z,RELEASE-2024
ce48bff1-dec5-42a1-a21a-a2669cc87248,D05,CRAM,CRAM.AOS.buoy.c0,2018-10-02T14:52Z,,CRAM.20181002.TOWNET.1,A00000007336,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,250,3,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T174401Z,RELEASE-2024
3ed05aa6-73e6-4fba-ac41-535dd175ada6,D05,CRAM,CRAM.AOS.littoral2,2018-10-02T14:52Z,,CRAM.20181002.SCHINDLER.3,A00000007301,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,430,6,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T174401Z,RELEASE-2024
ef8ec3c7-6bc1-4f7d-8313-1fa0af09a358,D05,CRAM,CRAM.AOS.littoral2,2019-05-08T15:35Z,,CRAM.20190508.SCHINDLER.2,A00000076023,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,220,5.5,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T193701Z,RELEASE-2024
e307a45b-ace7-4d06-b817-684a175a910e,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,,CRAM.20190508.SCHINDLER.3,A00000076025,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,240,12,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T193701Z,RELEASE-2024
58a3d661-e7db-4a19-9bd9-2849b2524c14,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,,CRAM.20190508.TOWNET.1,A00000076024,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,370,1.1,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T193701Z,RELEASE-2024
854e0d1a-76a1-4a65-9570-c2d84020e60d,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,,CRAM.20190711.SCHINDLER.3,A00000076591,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,400,10,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T173707Z,RELEASE-2024
78ca6a2e-dcd7-42a5-9048-3dc1eab95cad,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,,CRAM.20190711.SCHINDLER.2,A00000076593,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,350,8.8,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T173707Z,RELEASE-2024
1f0dae21-5eab-43f2-88dd-4dd98b7b4c9c,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,,CRAM.20190711.TOWNET.1,A00000076594,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,330,0.4,,7.9,16.7,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T173707Z,RELEASE-2024
16c32b15-26ba-48ff-b090-3f0ea85b99f5,D05,CRAM,CRAM.AOS.buoy.c1,2019-09-25T14:44Z,,CRAM.20190925.TOWNET.2,A00000078460,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,230,1.9,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T181002Z,RELEASE-2024
0346eb4c-f90b-481b-8ebb-46927743237d,D05,CRAM,CRAM.AOS.littoral1,2019-09-25T14:44Z,,CRAM.20190925.SCHINDLER.1,A00000078461,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,230,5.8,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T181002Z,RELEASE-2024
38a6b4c2-b5ba-49e8-8078-1dcff521f610,D05,CRAM,CRAM.AOS.littoral2,2019-09-25T14:44Z,,CRAM.20190925.SCHINDLER.3,A00000078457,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,400,20,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T181002Z,RELEASE-2024
d33bd3d3-a55b-48bf-ab64-93a5ef8a5606,D05,CRAM,CRAM.AOS.buoy.c1,2020-06-08T15:55Z,,CRAM.20200608.TOWNET.1,A00000202910,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,300,1.2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T214422Z,RELEASE-2024
753177ec-2959-4d3e-8e24-836ad7addeb8,D05,CRAM,CRAM.AOS.littoral1,2020-06-08T15:55Z,,CRAM.20200608.SCHINDLER.2,A00000202975,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,170,9.4,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T214422Z,RELEASE-2024
20512fc7-dd65-414a-9c80-aa64f3f6179f,D05,CRAM,CRAM.AOS.littoral2,2020-06-08T15:55Z,,CRAM.20200608.SCHINDLER.3,A00000202959,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,260,17.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T214422Z,RELEASE-2024
5ad47b63-a81f-40d2-ab93-6cbe00265306,D05,CRAM,CRAM.AOS.littoral1,2020-07-15T15:35Z,,CRAM.20200715.SCHINDLER.2,A00000203391,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,250,6.6,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T224331Z,RELEASE-2024
91da5231-9a63-4f91-ad21-c9fb2812de3f,D05,CRAM,CRAM.AOS.buoy.c1,2020-07-15T15:35Z,,CRAM.20200715.TOWNET.1,A00000203389,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,240,1.1,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T224331Z,RELEASE-2024
804f00f4-de40-4b27-a6c5-57a60e756165,D05,CRAM,CRAM.AOS.littoral2,2020-07-15T15:35Z,,CRAM.20200715.SCHINDLER.3,A00000203393,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,190,31.7,,21.6,12.1,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T224331Z,RELEASE-2024
0cdec497-fc93-4e35-94ad-934c1cab3d56,D05,CRAM,CRAM.AOS.littoral1,2020-09-28T15:56Z,,CRAM.20200928.SCHINDLER.2,A00000205119,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,260,4.6,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T215206Z,RELEASE-2024
996faa60-f6c1-4dbe-baa2-9f8607320c86,D05,CRAM,CRAM.AOS.buoy.c1,2020-09-28T15:56Z,,CRAM.20200928.TOWNET.1,A00000205117,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,370,2.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T215206Z,RELEASE-2024
103868f4-1689-42d9-a16a-4b6a51d852a6,D05,CRAM,CRAM.AOS.littoral2,2020-09-28T15:56Z,,CRAM.20200928.SCHINDLER.3,A00000205121,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,470,5.9,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T215206Z,RELEASE-2024
515b97a4-2c2f-40fe-9078-7e8825a5894c,D05,CRAM,CRAM.AOS.littoral2,2021-04-27T16:22Z,,CRAM.20210427.SCHINDLER.3,A00000205422,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,420,18.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T000644Z,RELEASE-2024
96187023-9acb-4637-b166-ee2beced0fe8,D05,CRAM,CRAM.AOS.littoral1,2021-04-27T16:22Z,,CRAM.20210427.SCHINDLER.2,A00000205421,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,320,13.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T000644Z,RELEASE-2024
daf81432-0d15-4a32-9dc3-8d418f1b8290,D05,CRAM,CRAM.AOS.buoy.c0,2021-04-27T16:22Z,,CRAM.20210427.TOWNET.1,A00000205417,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,170,1.1,,5.8,10.9,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T000644Z,RELEASE-2024
9df51db2-876b-4290-8051-0e4d5adadc41,D05,CRAM,CRAM.AOS.buoy.c1,2021-07-13T16:18Z,,CRAM.20210713.TOWNET.1,A00000206470,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,240,1.9,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T235355Z,RELEASE-2024
c2d3c8f3-fcb5-42c2-b0f6-04d1b5cb6da9,D05,CRAM,CRAM.AOS.littoral1,2021-07-13T16:18Z,,CRAM.20210713.SCHINDLER.2,A00000206473,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,240,12,N,16.6,28.4,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T235355Z,RELEASE-2024
84beff23-a79a-4321-bf5e-063961fd2463,D05,CRAM,CRAM.AOS.littoral2,2021-07-13T16:18Z,,CRAM.20210713.SCHINDLER.3,A00000206471,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,250,27.8,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T235355Z,RELEASE-2024
9ebbe0e0-20ed-4f7b-939c-4a0e986acdf5,D05,CRAM,CRAM.AOS.littoral2,2021-09-27T16:03Z,2022-06-17,CRAM.20210927.SCHINDLER.3,A00000208321,BA22NEOZ03005,,RHITHRON_Zooplankton_Identification_Revision1,none,300,5,,0,0.1,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231228T015250Z,RELEASE-2024
0ca22b20-cd53-47bb-8c9c-3d489ac1a916,D05,CRAM,CRAM.AOS.buoy.c1,2021-09-27T16:03Z,2022-06-17,CRAM.20210927.TOWNET.1,A00000208333,BA22NEOZ03004,,RHITHRON_Zooplankton_Identification_Revision1,none,278,50,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231228T015250Z,RELEASE-2024
